accuracy,loss,val_accuracy,val_loss
0.894349992275238,0.24983549118041992,0.8934000134468079,0.24796150624752045
0.8983500003814697,0.24034592509269714,0.8661999702453613,0.301769882440567
0.9023000001907349,0.2332892268896103,0.8863999843597412,0.2646302878856659
0.9059000015258789,0.2247772514820099,0.9028000235557556,0.2359595149755478
0.9065499901771545,0.22318176925182343,0.8180000185966492,0.435573935508728
0.9115999937057495,0.21244528889656067,0.8776000142097473,0.3158119022846222
0.9126499891281128,0.21184037625789642,0.8515999913215637,0.3614301383495331
